time	V(compout)	V(input)
1.400064260000000e-05	1.417071e-01	-3.244230e-01
1.400064282000000e-05	1.417071e-01	-3.255922e-01
1.400064326000000e-05	1.417071e-01	-3.363640e-01
1.400064414000000e-05	1.417071e-01	-3.847063e-01
1.400064480000000e-05	1.417071e-01	-4.394145e-01
1.400064497600000e-05	1.417071e-01	-4.584779e-01
1.400064532800000e-05	1.417071e-01	-4.946386e-01
1.400064603200000e-05	1.417071e-01	-5.576161e-01
1.400064744000000e-05	1.417072e-01	-6.504441e-01
1.400064980000000e-05	1.417072e-01	-7.560760e-01
1.400065008160000e-05	1.417072e-01	-7.597106e-01
1.400065064480000e-05	1.417072e-01	-7.645426e-01
1.400065177120000e-05	1.417072e-01	-7.628069e-01
1.400065402400000e-05	1.417073e-01	-7.341023e-01
1.400065480000000e-05	1.417073e-01	-7.168212e-01
1.400065615168000e-05	1.417073e-01	-6.774610e-01
1.400065795392000e-05	1.417074e-01	-6.295942e-01
1.400066155840000e-05	1.417074e-01	-5.479504e-01
1.400066876736000e-05	1.417076e-01	-4.266468e-01
1.400068318528000e-05	1.417080e-01	-2.739418e-01
1.400069967705897e-05	1.417084e-01	-1.833964e-01
1.400072073726717e-05	1.417091e-01	-1.365835e-01
1.400074538668577e-05	1.417100e-01	-1.171923e-01
1.400078273362074e-05	1.417117e-01	-1.078256e-01
1.400083697747715e-05	1.417149e-01	-1.014469e-01
1.400094067618530e-05	1.417237e-01	-9.191497e-02
1.400114807360158e-05	1.417562e-01	-7.457413e-02
1.400138015501901e-05	1.418621e-01	-5.765168e-02
1.400167217114672e-05	1.421789e-01	-3.979587e-02
1.400193254336302e-05	1.427004e-01	-2.682207e-02
1.400223245648888e-05	1.452354e-01	-1.477528e-02
1.400243178721352e-05	1.571977e-01	-8.183087e-03
1.400256379213908e-05	1.862239e-01	-4.533456e-03
1.400270609978710e-05	2.429267e-01	-1.123402e-03
1.400282738927154e-05	2.956192e-01	1.423082e-03
1.400296235459211e-05	3.348643e-01	3.891459e-03
1.400308825596154e-05	3.347256e-01	5.884265e-03
1.400322737543563e-05	2.938454e-01	7.792230e-03
1.400330813125809e-05	2.561710e-01	8.758510e-03
1.400339235996223e-05	2.145464e-01	9.637925e-03
1.400349065376494e-05	1.768920e-01	1.053658e-02
1.400359902099580e-05	1.541816e-01	1.138745e-02
1.400370369700656e-05	1.466665e-01	1.208182e-02
1.400379226413975e-05	1.451894e-01	1.256919e-02
1.400389176017944e-05	1.445553e-01	1.299335e-02
1.400409075225883e-05	1.437927e-01	1.351285e-02
1.400448873641761e-05	1.428341e-01	1.373041e-02
1.400507260611398e-05	1.420348e-01	1.293363e-02
1.400550712350605e-05	1.417892e-01	1.175871e-02
1.400597832853550e-05	1.417337e-01	1.020739e-02
1.400653913925480e-05	1.417179e-01	8.413246e-03
1.400708180620730e-05	1.417110e-01	6.941296e-03
1.400775659197552e-05	1.417078e-01	5.575472e-03
1.400842546450177e-05	1.417065e-01	4.711176e-03
1.400928445634485e-05	1.417063e-01	4.148298e-03
1.401028445634485e-05	1.417062e-01	3.894108e-03
1.401128445634485e-05	1.417063e-01	3.807141e-03
1.401228445634485e-05	1.417063e-01	3.710859e-03
1.401328445634485e-05	1.417063e-01	3.531786e-03
1.401428445634486e-05	1.417063e-01	3.274724e-03
1.401528445634486e-05	1.417063e-01	2.973852e-03
1.401628445634486e-05	1.417063e-01	2.662728e-03
1.401728445634486e-05	1.417063e-01	2.362986e-03
1.401828445634486e-05	1.417063e-01	2.084405e-03
1.401928445634486e-05	1.417063e-01	1.829236e-03
1.402028445634486e-05	1.417063e-01	1.596450e-03
1.402128445634486e-05	1.417063e-01	1.384387e-03
1.402228445634486e-05	1.417064e-01	1.191810e-03
1.402328445634486e-05	1.417064e-01	1.017995e-03
1.402428445634486e-05	1.417064e-01	8.624590e-04
1.402528445634486e-05	1.417064e-01	7.246872e-04
1.402628445634486e-05	1.417064e-01	6.039826e-04
1.402828445634486e-05	1.417064e-01	4.099803e-04
1.403028445634486e-05	1.417064e-01	2.715891e-04
1.403228445634486e-05	1.417064e-01	1.791733e-04
1.403428445634487e-05	1.417064e-01	1.234653e-04
1.403628445634487e-05	1.417064e-01	9.604228e-05
1.403828445634487e-05	1.417065e-01	8.952961e-05
1.404028445634487e-05	1.417065e-01	9.769008e-05
1.404228445634487e-05	1.417065e-01	1.154252e-04
1.404528445634487e-05	1.417064e-01	1.514342e-04
1.404699874205916e-05	1.417064e-01	1.750158e-04
1.404871302777344e-05	1.417064e-01	1.968814e-04
1.405042731348773e-05	1.417064e-01	2.170311e-04
1.405214159920202e-05	1.417064e-01	2.354647e-04
1.405385588491630e-05	1.417064e-01	2.521822e-04
1.405557017063059e-05	1.417064e-01	2.671838e-04
1.405728445634488e-05	1.417064e-01	2.804694e-04
1.406057017063059e-05	1.417064e-01	2.950663e-04
1.406385588491631e-05	1.417064e-01	3.063699e-04
1.406714159920203e-05	1.417064e-01	3.143803e-04
1.407042731348774e-05	1.417064e-01	3.190975e-04
1.407371302777346e-05	1.417064e-01	3.205215e-04
1.407699874205917e-05	1.417064e-01	3.186522e-04
1.408028445634489e-05	1.417064e-01	3.134896e-04
1.408985588491632e-05	1.417064e-01	3.098308e-04
1.409942731348775e-05	1.417064e-01	3.068848e-04
1.410899874205919e-05	1.417064e-01	3.046516e-04
1.411857017063062e-05	1.417064e-01	3.031312e-04
1.412814159920206e-05	1.417064e-01	3.023236e-04
1.413771302777349e-05	1.417064e-01	3.022287e-04
1.414728445634492e-05	1.417064e-01	3.028466e-04
1.415528445634493e-05	1.417064e-01	3.024318e-04
1.416328445634493e-05	1.417064e-01	3.020260e-04
1.417128445634493e-05	1.417064e-01	3.016293e-04
1.417928445634494e-05	1.417064e-01	3.012416e-04
1.418728445634494e-05	1.417064e-01	3.008630e-04
1.419528445634495e-05	1.417064e-01	3.004934e-04
1.420328445634495e-05	1.417064e-01	3.001329e-04
1.421028445634495e-05	1.417064e-01	2.998199e-04
1.421728445634496e-05	1.417064e-01	2.995117e-04
1.422428445634496e-05	1.417064e-01	2.992083e-04
1.423128445634496e-05	1.417064e-01	2.989097e-04
1.423828445634497e-05	1.417064e-01	2.986158e-04
1.424528445634497e-05	1.417064e-01	2.983267e-04
1.425228445634497e-05	1.417064e-01	2.980424e-04
1.425899874205926e-05	1.417064e-01	2.977739e-04
1.426571302777355e-05	1.417064e-01	2.975093e-04
1.427242731348784e-05	1.417064e-01	2.972487e-04
1.427914159920213e-05	1.417064e-01	2.969920e-04
1.428585588491642e-05	1.417064e-01	2.967392e-04
1.429257017063071e-05	1.417064e-01	2.964904e-04
1.429928445634500e-05	1.417064e-01	2.962455e-04
1.430842731348786e-05	1.417064e-01	2.959182e-04
1.431757017063072e-05	1.417064e-01	2.955973e-04
1.432671302777358e-05	1.417064e-01	2.952828e-04
1.433585588491644e-05	1.417064e-01	2.949748e-04
1.434499874205931e-05	1.417064e-01	2.946732e-04
1.435414159920217e-05	1.417064e-01	2.943780e-04
1.436328445634503e-05	1.417064e-01	2.940893e-04
1.437585588491646e-05	1.417064e-01	2.937019e-04
1.438842731348790e-05	1.417064e-01	2.933251e-04
1.440099874205933e-05	1.417064e-01	2.929589e-04
1.441357017063077e-05	1.417064e-01	2.926034e-04
1.442614159920220e-05	1.417064e-01	2.922585e-04
1.443871302777364e-05	1.417064e-01	2.919242e-04
1.445128445634507e-05	1.417064e-01	2.916006e-04
1.445599874205936e-05	1.417064e-01	2.914818e-04
1.446071302777365e-05	1.417064e-01	2.913654e-04
1.446542731348794e-05	1.417064e-01	2.912512e-04
1.447014159920223e-05	1.417064e-01	2.911394e-04
1.447485588491651e-05	1.417064e-01	2.910299e-04
1.447957017063080e-05	1.417064e-01	2.909228e-04
1.448428445634509e-05	1.417064e-01	2.908179e-04
1.448757017063081e-05	1.417064e-01	2.907469e-04
1.449085588491652e-05	1.417064e-01	2.906781e-04
1.449414159920224e-05	1.417064e-01	2.906116e-04
1.449742731348795e-05	1.417064e-01	2.905473e-04
1.450071302777367e-05	1.417064e-01	2.904853e-04
1.450399874205938e-05	1.417064e-01	2.904256e-04
1.450728445634510e-05	1.417064e-01	2.903680e-04
1.451014159920225e-05	1.417064e-01	2.903210e-04
1.451299874205939e-05	1.417064e-01	2.902759e-04
1.451585588491653e-05	1.417064e-01	2.902327e-04
1.451871302777368e-05	1.417064e-01	2.901913e-04
1.452157017063082e-05	1.417064e-01	2.901519e-04
1.452442731348797e-05	1.417064e-01	2.901143e-04
1.452728445634511e-05	1.417064e-01	2.900787e-04
1.453071302777368e-05	1.417064e-01	2.900420e-04
1.453414159920226e-05	1.417064e-01	2.899993e-04
1.453757017063083e-05	1.417064e-01	2.899504e-04
1.454099874205940e-05	1.417064e-01	2.898954e-04
1.454442731348798e-05	1.417064e-01	2.898343e-04
1.454785588491655e-05	1.417064e-01	2.897671e-04
1.455128445634512e-05	1.417064e-01	2.896938e-04
1.455385588491655e-05	1.417064e-01	2.896237e-04
1.455642731348798e-05	1.417064e-01	2.895428e-04
1.455899874205941e-05	1.417064e-01	2.894511e-04
1.456157017063084e-05	1.417064e-01	2.893486e-04
1.456414159920227e-05	1.417064e-01	2.892353e-04
1.456671302777370e-05	1.417064e-01	2.891112e-04
1.456928445634513e-05	1.417064e-01	2.889763e-04
1.457142731348799e-05	1.417064e-01	2.888542e-04
1.457357017063085e-05	1.417064e-01	2.887321e-04
1.457571302777371e-05	1.417064e-01	2.886099e-04
1.457785588491657e-05	1.417064e-01	2.884878e-04
1.457999874205942e-05	1.417064e-01	2.883656e-04
1.458214159920228e-05	1.417064e-01	2.882433e-04
1.458428445634514e-05	1.417064e-01	2.881211e-04
1.458728445634514e-05	1.417064e-01	2.879669e-04
1.459028445634514e-05	1.417064e-01	2.878289e-04
1.459228445634514e-05	1.417064e-01	2.877475e-04
1.459428445634514e-05	1.417064e-01	2.876754e-04
1.459628445634515e-05	1.417064e-01	2.876130e-04
1.459828445634515e-05	1.417064e-01	2.875606e-04
1.460028445634515e-05	1.417064e-01	2.875179e-04
1.460228445634515e-05	1.417064e-01	2.874848e-04
1.460428445634515e-05	1.417064e-01	2.874608e-04
1.460628445634515e-05	1.417064e-01	2.874452e-04
1.460828445634515e-05	1.417064e-01	2.874372e-04
1.461028445634515e-05	1.417064e-01	2.874359e-04
1.461228445634515e-05	1.417064e-01	2.874404e-04
1.461428445634515e-05	1.417064e-01	2.874496e-04
1.461628445634516e-05	1.417064e-01	2.874625e-04
1.461828445634516e-05	1.417064e-01	2.874783e-04
1.462128445634516e-05	1.417064e-01	2.875052e-04
1.462428445634516e-05	1.417064e-01	2.875335e-04
1.462728445634516e-05	1.417064e-01	2.875608e-04
1.463028445634516e-05	1.417064e-01	2.875853e-04
1.463328445634516e-05	1.417064e-01	2.876054e-04
1.463599874205945e-05	1.417064e-01	2.876190e-04
1.463871302777374e-05	1.417064e-01	2.876277e-04
1.464142731348802e-05	1.417064e-01	2.876314e-04
1.464414159920231e-05	1.417064e-01	2.876301e-04
1.464685588491660e-05	1.417064e-01	2.876238e-04
1.464957017063089e-05	1.417064e-01	2.876125e-04
1.465228445634517e-05	1.417064e-01	2.875963e-04
1.465599874205946e-05	1.417064e-01	2.875654e-04
1.465971302777375e-05	1.417064e-01	2.875297e-04
1.466342731348804e-05	1.417064e-01	2.874891e-04
1.466714159920232e-05	1.417064e-01	2.874436e-04
1.467085588491661e-05	1.417064e-01	2.873932e-04
1.467457017063090e-05	1.417064e-01	2.873379e-04
1.467828445634519e-05	1.417064e-01	2.872777e-04
1.468285588491662e-05	1.417064e-01	2.872015e-04
1.468742731348805e-05	1.417064e-01	2.871246e-04
1.469199874205948e-05	1.417064e-01	2.870471e-04
1.469657017063091e-05	1.417064e-01	2.869690e-04
1.470114159920234e-05	1.417064e-01	2.868902e-04
1.470571302777377e-05	1.417064e-01	2.868107e-04
1.471028445634520e-05	1.417064e-01	2.867306e-04
1.471499874205949e-05	1.417064e-01	2.866502e-04
1.471971302777378e-05	1.417064e-01	2.865713e-04
1.472442731348807e-05	1.417064e-01	2.864938e-04
1.472914159920236e-05	1.417064e-01	2.864178e-04
1.473385588491664e-05	1.417064e-01	2.863433e-04
1.473857017063093e-05	1.417064e-01	2.862702e-04
1.474328445634522e-05	1.417064e-01	2.861985e-04
1.474899874205951e-05	1.417064e-01	2.861141e-04
1.475471302777380e-05	1.417064e-01	2.860316e-04
1.476042731348808e-05	1.417064e-01	2.859509e-04
1.476614159920237e-05	1.417064e-01	2.858722e-04
1.477185588491666e-05	1.417064e-01	2.857953e-04
1.477757017063095e-05	1.417064e-01	2.857202e-04
1.478328445634524e-05	1.417064e-01	2.856471e-04
1.479214159920239e-05	1.417064e-01	2.855368e-04
1.480099874205953e-05	1.417064e-01	2.854292e-04
1.480985588491668e-05	1.417064e-01	2.853242e-04
1.481871302777383e-05	1.417064e-01	2.852218e-04
1.482757017063098e-05	1.417064e-01	2.851221e-04
1.483642731348812e-05	1.417064e-01	2.850251e-04
1.484528445634527e-05	1.417064e-01	2.849307e-04
1.486685588491671e-05	1.417064e-01	2.847093e-04
1.488842731348815e-05	1.417064e-01	2.844971e-04
1.490999874205959e-05	1.417064e-01	2.842940e-04
1.493157017063103e-05	1.417064e-01	2.841000e-04
1.495314159920247e-05	1.417064e-01	2.839152e-04
1.497471302777391e-05	1.417064e-01	2.837396e-04
1.499628445634534e-05	1.417064e-01	2.835730e-04
1.500032820000000e-05	1.417065e-01	2.835424e-04
1.500032920000000e-05	1.417065e-01	-2.364808e-02
1.500033120000000e-05	1.417064e-01	-1.069868e-01
1.500033341016350e-05	1.417064e-01	-2.649546e-01
1.500033602795418e-05	1.417064e-01	-5.388184e-01
1.500033820000000e-05	1.417064e-01	-8.180915e-01
1.500033880309926e-05	1.417064e-01	-9.016717e-01
1.500033960723161e-05	1.417064e-01	-9.973643e-01
1.500034101234369e-05	1.417064e-01	-1.127938e+00
1.500034279462646e-05	1.417064e-01	-1.232299e+00
1.500034497590952e-05	1.417064e-01	-1.268402e+00
1.500034784379750e-05	1.417064e-01	-1.217347e+00
1.500034820000000e-05	1.417064e-01	-1.202371e+00
1.500034920852080e-05	1.417064e-01	-1.146654e+00
1.500035055321520e-05	1.417064e-01	-1.077354e+00
1.500035324260399e-05	1.417064e-01	-9.545994e-01
1.500035862138158e-05	1.417064e-01	-7.524147e-01
1.500036540000000e-05	1.417065e-01	-5.424177e-01
1.500036585000000e-05	1.417065e-01	-5.404482e-01
1.500036675000000e-05	1.417065e-01	-5.552365e-01
1.500036855000000e-05	1.417065e-01	-6.434813e-01
1.500036990000000e-05	1.417065e-01	-7.494727e-01
1.500037005000000e-05	1.417065e-01	-7.608813e-01
1.500037025000000e-05	1.417065e-01	-7.676494e-01
1.500037040000000e-05	1.417065e-01	-7.678587e-01
1.500037068000000e-05	1.417065e-01	-7.598839e-01
1.500037100000000e-05	1.417065e-01	-7.545024e-01
1.500037164000000e-05	1.417065e-01	-7.554196e-01
1.500037292000000e-05	1.417065e-01	-7.813665e-01
1.500037320000000e-05	1.417065e-01	-7.915627e-01
1.500037338000000e-05	1.417065e-01	-7.968950e-01
1.500037362000000e-05	1.417065e-01	-7.980219e-01
1.500037380000000e-05	1.417065e-01	-7.954211e-01
1.500037392000000e-05	1.417065e-01	-7.950320e-01
1.500037408000000e-05	1.417065e-01	-8.009577e-01
1.500037420000000e-05	1.417065e-01	-8.091195e-01
1.500037429600000e-05	1.417065e-01	-8.169268e-01
1.500037442400000e-05	1.417065e-01	-8.225693e-01
1.500037470000000e-05	1.417065e-01	-8.251854e-01
1.500037474000000e-05	1.417065e-01	-8.239360e-01
1.500037497999999e-05	1.417065e-01	-8.205031e-01
1.500037529999999e-05	1.417065e-01	-8.232272e-01
1.500037540000000e-05	1.417065e-01	-8.256162e-01
1.500037584799999e-05	1.417065e-01	-8.394663e-01
1.500037635999998e-05	1.417065e-01	-8.487147e-01
1.500037738399997e-05	1.417065e-01	-8.491204e-01
1.500037900000000e-05	1.417065e-01	-8.239112e-01
1.500037990000000e-05	1.417065e-01	-7.917176e-01
1.500038005000000e-05	1.417065e-01	-7.898449e-01
1.500038025000000e-05	1.417065e-01	-7.929362e-01
1.500038040000000e-05	1.417065e-01	-7.984758e-01
1.500038068000000e-05	1.417065e-01	-8.123608e-01
1.500038100000000e-05	1.417065e-01	-8.213462e-01
1.500038164000000e-05	1.417065e-01	-8.249131e-01
1.500038210000000e-05	1.417065e-01	-8.182765e-01
1.500038320000000e-05	1.417065e-01	-7.796684e-01
1.500038338000000e-05	1.417065e-01	-7.791276e-01
1.500038362000000e-05	1.417065e-01	-7.876822e-01
1.500038380000000e-05	1.417065e-01	-7.994407e-01
1.500038392000000e-05	1.417065e-01	-8.074501e-01
1.500038408000000e-05	1.417065e-01	-8.118795e-01
1.500038420000000e-05	1.417065e-01	-8.115964e-01
1.500038430000000e-05	1.417065e-01	-8.080430e-01
1.500038433542857e-05	1.417065e-01	-8.070299e-01
1.500038437085714e-05	1.417065e-01	-8.063128e-01
1.500038440628572e-05	1.417065e-01	-8.058917e-01
1.500038444171429e-05	1.417065e-01	-8.057667e-01
1.500038447714286e-05	1.417065e-01	-8.059376e-01
1.500038451257143e-05	1.417065e-01	-8.064046e-01
1.500038454800000e-05	1.417065e-01	-8.071675e-01
1.500038470000000e-05	1.417065e-01	-8.116108e-01
1.500038487920000e-05	1.417065e-01	-8.183292e-01
1.500038508400000e-05	1.417065e-01	-8.204210e-01
1.500038540000000e-05	1.417065e-01	-8.174194e-01
1.500038680000000e-05	1.417065e-01	-7.690169e-01
1.500038693107200e-05	1.417065e-01	-7.665406e-01
1.500038719321600e-05	1.417065e-01	-7.657959e-01
1.500038771750400e-05	1.417065e-01	-7.844523e-01
1.500038876608000e-05	1.417065e-01	-8.645608e-01
1.500038900000000e-05	1.417065e-01	-8.906434e-01
1.500038915000000e-05	1.417065e-01	-9.081956e-01
1.500038935000000e-05	1.417065e-01	-9.257415e-01
1.500038950000000e-05	1.417065e-01	-9.355249e-01
1.500038962000000e-05	1.417065e-01	-9.393308e-01
1.500038978000000e-05	1.417066e-01	-9.419658e-01
1.500039010000000e-05	1.417066e-01	-9.409943e-01
1.500039040000000e-05	1.417066e-01	-9.348081e-01
1.500039084800000e-05	1.417066e-01	-9.198277e-01
1.500039136000000e-05	1.417066e-01	-9.094659e-01
1.500039210000000e-05	1.417066e-01	-9.014260e-01
1.500039220240000e-05	1.417066e-01	-9.010493e-01
1.500039240720000e-05	1.417066e-01	-8.991494e-01
1.500039281680000e-05	1.417066e-01	-8.914024e-01
1.500039320000000e-05	1.417066e-01	-8.807224e-01
1.500039380000000e-05	1.417066e-01	-8.580767e-01
1.500039394400000e-05	1.417066e-01	-8.554007e-01
1.500039413600000e-05	1.417066e-01	-8.564273e-01
1.500039430000000e-05	1.417066e-01	-8.603514e-01
1.500039441520000e-05	1.417066e-01	-8.634185e-01
1.500039456880000e-05	1.417066e-01	-8.638282e-01
1.500039470000000e-05	1.417066e-01	-8.617362e-01
1.500039491504000e-05	1.417066e-01	-8.555915e-01
1.500039516080000e-05	1.417066e-01	-8.527331e-01
1.500039565232000e-05	1.417066e-01	-8.601434e-01
1.500039663536000e-05	1.417066e-01	-9.014790e-01
1.500039680000000e-05	1.417066e-01	-9.122106e-01
1.500039699660800e-05	1.417066e-01	-9.255739e-01
1.500039738982400e-05	1.417066e-01	-9.455646e-01
1.500039817625600e-05	1.417066e-01	-9.615712e-01
1.500039900000000e-05	1.417066e-01	-9.550862e-01
1.500039944285714e-05	1.417066e-01	-9.371527e-01
1.500039988571429e-05	1.417066e-01	-9.195289e-01
1.500040032857143e-05	1.417066e-01	-9.022146e-01
1.500040077142857e-05	1.417066e-01	-8.852100e-01
1.500040121428571e-05	1.417066e-01	-8.685149e-01
1.500040165714286e-05	1.417066e-01	-8.521295e-01
1.500040210000000e-05	1.417066e-01	-8.360537e-01
1.500040221000000e-05	1.417066e-01	-8.343780e-01
1.500040243000000e-05	1.417066e-01	-8.359718e-01
1.500040287000000e-05	1.417066e-01	-8.549830e-01
1.500040320000000e-05	1.417066e-01	-8.802132e-01
1.500040335000000e-05	1.417067e-01	-8.918326e-01
1.500040355000000e-05	1.417067e-01	-8.984783e-01
1.500040370000000e-05	1.417067e-01	-8.983633e-01
1.500040414285714e-05	1.417067e-01	-8.817417e-01
1.500040458571429e-05	1.417067e-01	-8.654201e-01
1.500040502857143e-05	1.417067e-01	-8.493983e-01
1.500040547142857e-05	1.417067e-01	-8.336764e-01
1.500040591428571e-05	1.417067e-01	-8.182544e-01
1.500040635714286e-05	1.417067e-01	-8.031323e-01
1.500040680000000e-05	1.417067e-01	-7.883101e-01
1.500040705600000e-05	1.417067e-01	-7.816344e-01
1.500040756800000e-05	1.417067e-01	-7.720346e-01
1.500040859200000e-05	1.417067e-01	-7.694046e-01
1.500041040000000e-05	1.417067e-01	-7.920433e-01
1.500041057000000e-05	1.417067e-01	-7.961009e-01
1.500041091000000e-05	1.417067e-01	-8.008319e-01
1.500041159000000e-05	1.417067e-01	-7.995059e-01
1.500041210000000e-05	1.417067e-01	-7.910599e-01
1.500041320000000e-05	1.417067e-01	-7.562410e-01
1.500041325000000e-05	1.417067e-01	-7.558638e-01
1.500041335000000e-05	1.417067e-01	-7.577107e-01
1.500041355000000e-05	1.417068e-01	-7.697592e-01
1.500041370000000e-05	1.417068e-01	-7.846109e-01
1.500041387142857e-05	1.417068e-01	-8.083923e-01
1.500041404285714e-05	1.417068e-01	-8.317874e-01
1.500041421428571e-05	1.417068e-01	-8.547962e-01
1.500041438571429e-05	1.417068e-01	-8.774186e-01
1.500041455714286e-05	1.417068e-01	-8.996547e-01
1.500041472857143e-05	1.417068e-01	-9.215045e-01
1.500041490000000e-05	1.417068e-01	-9.429679e-01
1.500041509200000e-05	1.417068e-01	-9.630533e-01
1.500041534800000e-05	1.417068e-01	-9.837965e-01
1.500041560000000e-05	1.417068e-01	-9.995542e-01
1.500041575000000e-05	1.417068e-01	-1.002712e+00
1.500041595000000e-05	1.417068e-01	-1.002071e+00
1.500041610000000e-05	1.417068e-01	-9.987955e-01
1.500041692857143e-05	1.417068e-01	-9.650339e-01
1.500041775714286e-05	1.417068e-01	-9.323689e-01
1.500041858571429e-05	1.417068e-01	-9.008006e-01
1.500041941428571e-05	1.417068e-01	-8.703289e-01
1.500042024285714e-05	1.417068e-01	-8.409538e-01
1.500042107142857e-05	1.417068e-01	-8.126754e-01
1.500042190000000e-05	1.417069e-01	-7.854936e-01
1.500042204000000e-05	1.417069e-01	-7.827473e-01
1.500042210000000e-05	1.417069e-01	-7.821967e-01
1.500042221200000e-05	1.417069e-01	-7.818476e-01
1.500042234000000e-05	1.417069e-01	-7.811022e-01
1.500042259600000e-05	1.417069e-01	-7.785063e-01
1.500042310800000e-05	1.417069e-01	-7.699386e-01
1.500042370000000e-05	1.417069e-01	-7.565000e-01
1.500042560000000e-05	1.417069e-01	-7.020903e-01
1.500042575000000e-05	1.417069e-01	-7.009391e-01
1.500042595000000e-05	1.417069e-01	-7.042768e-01
1.500042610000000e-05	1.417069e-01	-7.095888e-01
1.500042638000000e-05	1.417069e-01	-7.242684e-01
1.500042670000000e-05	1.417069e-01	-7.387498e-01
1.500042734000000e-05	1.417069e-01	-7.605306e-01
1.500042862000000e-05	1.417070e-01	-7.778836e-01
1.500043100000000e-05	1.417070e-01	-7.660258e-01
1.500043127000000e-05	1.417070e-01	-7.620946e-01
1.500043163000000e-05	1.417070e-01	-7.637752e-01
1.500043190000000e-05	1.417070e-01	-7.690139e-01
1.500043196000000e-05	1.417070e-01	-7.702281e-01
1.500043204000000e-05	1.417070e-01	-7.703097e-01
1.500043210000000e-05	1.417070e-01	-7.694826e-01
1.500043360000000e-05	1.417070e-01	-7.258626e-01
1.500043370000000e-05	1.417070e-01	-7.241571e-01
1.500043390000000e-05	1.417070e-01	-7.231800e-01
1.500043430000000e-05	1.417070e-01	-7.290181e-01
1.500043460000000e-05	1.417070e-01	-7.388033e-01
1.500043472000000e-05	1.417070e-01	-7.467846e-01
1.500043500000000e-05	1.417070e-01	-7.719137e-01
1.500043522400000e-05	1.417071e-01	-7.925401e-01
1.500043548000000e-05	1.417071e-01	-8.060446e-01
1.500043599200000e-05	1.417071e-01	-8.161988e-01
1.500043610000000e-05	1.417071e-01	-8.152615e-01
1.500043780000000e-05	1.417071e-01	-7.627904e-01
1.500043796384000e-05	1.417071e-01	-7.593940e-01
1.500043829152000e-05	1.417071e-01	-7.557997e-01
1.500043894688000e-05	1.417071e-01	-7.638445e-01
1.500044025760000e-05	1.417071e-01	-8.175607e-01
1.500044100000000e-05	1.417072e-01	-8.665853e-01
1.500044127000000e-05	1.417072e-01	-8.831283e-01
1.500044163000000e-05	1.417072e-01	-8.918329e-01
1.500044190000000e-05	1.417072e-01	-8.906879e-01
1.500044211600000e-05	1.417072e-01	-8.844532e-01
1.500044240400000e-05	1.417072e-01	-8.795418e-01
1.500044298000000e-05	1.417072e-01	-8.787970e-01
1.500044360000000e-05	1.417072e-01	-8.868048e-01
1.500044370000000e-05	1.417072e-01	-8.889266e-01
1.500044390000000e-05	1.417072e-01	-8.912003e-01
1.500044430000000e-05	1.417072e-01	-8.894410e-01
1.500044460000000e-05	1.417072e-01	-8.837458e-01
1.500044500000000e-05	1.417072e-01	-8.698689e-01
1.500044522400000e-05	1.417072e-01	-8.633136e-01
1.500044548000000e-05	1.417072e-01	-8.583496e-01
1.500044599200000e-05	1.417072e-01	-8.563821e-01
1.500044701600000e-05	1.417073e-01	-8.733416e-01
1.500044780000000e-05	1.417073e-01	-9.004738e-01
1.500044804000000e-05	1.417073e-01	-9.083989e-01
1.500044836000000e-05	1.417073e-01	-9.105204e-01
1.500044860000000e-05	1.417073e-01	-9.072547e-01
1.500044917600000e-05	1.417073e-01	-8.869955e-01
1.500044975200000e-05	1.417073e-01	-8.673910e-01
1.500045032800000e-05	1.417073e-01	-8.484414e-01
1.500045090400000e-05	1.417073e-01	-8.301466e-01
1.500045148000000e-05	1.417073e-01	-8.125067e-01
1.500045205600000e-05	1.417074e-01	-7.955215e-01
1.500045263200000e-05	1.417074e-01	-7.791911e-01
1.500045672800000e-05	1.417075e-01	-6.690987e-01
1.500045780000000e-05	1.417075e-01	-6.428839e-01
1.500045788000000e-05	1.417075e-01	-6.424108e-01
1.500045804000000e-05	1.417075e-01	-6.444225e-01
1.500045836000000e-05	1.417075e-01	-6.579283e-01
1.500045860000000e-05	1.417075e-01	-6.746452e-01
1.500045904800000e-05	1.417075e-01	-7.176828e-01
1.500045956000000e-05	1.417075e-01	-7.630600e-01
1.500046058400001e-05	1.417075e-01	-8.421257e-01
1.500046263200001e-05	1.417076e-01	-9.686650e-01
1.500046450000000e-05	1.417076e-01	-1.058954e+00
1.500046490960000e-05	1.417076e-01	-1.068233e+00
1.500046572880000e-05	1.417077e-01	-1.077350e+00
1.500046736720001e-05	1.417077e-01	-1.065903e+00
1.500046860000000e-05	1.417077e-01	-1.037035e+00
1.500047087346531e-05	1.417078e-01	-9.505169e-01
1.500047347171137e-05	1.417079e-01	-8.622789e-01
1.500047570000000e-05	1.417079e-01	-7.923536e-01
1.500047621964921e-05	1.417079e-01	-7.819313e-01
1.500047725894764e-05	1.417079e-01	-7.705599e-01
1.500047933754449e-05	1.417080e-01	-7.905969e-01
1.500048349473820e-05	1.417081e-01	-9.300231e-01
1.500048570000000e-05	1.417082e-01	-1.047792e+00
1.500048644066396e-05	1.417082e-01	-1.090842e+00
1.500048792199187e-05	1.417082e-01	-1.155434e+00
1.500049088464771e-05	1.417083e-01	-1.205034e+00
1.500049480726672e-05	1.417084e-01	-1.167537e+00
1.500049570000000e-05	1.417085e-01	-1.140649e+00
