time	V(compout)	V(input)
2.502603950347041e-05	1.417063e-01	1.269020e-03
2.502703950347041e-05	1.417064e-01	1.050692e-03
2.502803950347041e-05	1.417064e-01	8.581025e-04
2.502903950347041e-05	1.417064e-01	6.901021e-04
2.503003950347041e-05	1.417064e-01	5.452576e-04
2.503103950347041e-05	1.417064e-01	4.219286e-04
2.503303950347041e-05	1.417064e-01	2.327639e-04
2.503503950347040e-05	1.417064e-01	1.084541e-04
2.503703950347040e-05	1.417064e-01	3.557407e-05
2.503903950347040e-05	1.417065e-01	2.023245e-06
2.504103950347040e-05	1.417065e-01	-2.718177e-06
2.504303950347039e-05	1.417065e-01	1.251291e-05
2.504503950347039e-05	1.417065e-01	4.054111e-05
2.504803950347039e-05	1.417064e-01	9.464267e-05
2.505003950347039e-05	1.417064e-01	1.329815e-04
2.505203950347038e-05	1.417064e-01	1.699878e-04
2.505503950347038e-05	1.417064e-01	2.195007e-04
2.505803950347038e-05	1.417064e-01	2.594461e-04
2.506146807489894e-05	1.417064e-01	2.868687e-04
2.506489664632751e-05	1.417064e-01	3.083156e-04
2.506832521775608e-05	1.417064e-01	3.237867e-04
2.507175378918465e-05	1.417064e-01	3.332822e-04
2.507518236061321e-05	1.417064e-01	3.368020e-04
2.507861093204178e-05	1.417064e-01	3.343461e-04
2.508203950347035e-05	1.417064e-01	3.259146e-04
2.508661093204177e-05	1.417064e-01	3.216251e-04
2.509118236061319e-05	1.417064e-01	3.181044e-04
2.509575378918462e-05	1.417064e-01	3.153523e-04
2.510032521775604e-05	1.417064e-01	3.133689e-04
2.510489664632746e-05	1.417064e-01	3.121541e-04
2.510946807489888e-05	1.417064e-01	3.117080e-04
2.511403950347031e-05	1.417064e-01	3.120306e-04
2.512403950347030e-05	1.417064e-01	3.115739e-04
2.513403950347029e-05	1.417064e-01	3.110696e-04
2.514403950347027e-05	1.417064e-01	3.105180e-04
2.515403950347026e-05	1.417064e-01	3.099190e-04
2.516403950347025e-05	1.417064e-01	3.092725e-04
2.517403950347024e-05	1.417064e-01	3.085786e-04
2.518403950347023e-05	1.417064e-01	3.078373e-04
2.518703950347022e-05	1.417064e-01	3.076475e-04
2.519003950347022e-05	1.417064e-01	3.074589e-04
2.519203950347022e-05	1.417064e-01	3.073339e-04
2.519403950347021e-05	1.417064e-01	3.072094e-04
2.519603950347021e-05	1.417064e-01	3.070854e-04
2.519903950347021e-05	1.417064e-01	3.069004e-04
2.520203950347020e-05	1.417064e-01	3.067167e-04
2.520918236061305e-05	1.417064e-01	3.062844e-04
2.521632521775590e-05	1.417064e-01	3.058588e-04
2.522346807489875e-05	1.417064e-01	3.054400e-04
2.523061093204160e-05	1.417064e-01	3.050279e-04
2.523775378918445e-05	1.417064e-01	3.046225e-04
2.524489664632730e-05	1.417064e-01	3.042239e-04
2.525203950347014e-05	1.417064e-01	3.038321e-04
2.525803950347014e-05	1.417064e-01	3.035078e-04
2.526403950347013e-05	1.417064e-01	3.031878e-04
2.527003950347012e-05	1.417064e-01	3.028722e-04
2.527603950347012e-05	1.417064e-01	3.025608e-04
2.528203950347011e-05	1.417064e-01	3.022537e-04
2.528803950347010e-05	1.417064e-01	3.019509e-04
2.529403950347009e-05	1.417064e-01	3.016524e-04
2.529889664632723e-05	1.417064e-01	3.014125e-04
2.530375378918437e-05	1.417064e-01	3.011763e-04
2.530861093204151e-05	1.417064e-01	3.009436e-04
2.531346807489864e-05	1.417064e-01	3.007144e-04
2.531832521775578e-05	1.417064e-01	3.004889e-04
2.532318236061292e-05	1.417064e-01	3.002669e-04
2.532803950347005e-05	1.417064e-01	3.000485e-04
2.532961093204148e-05	1.417064e-01	2.999792e-04
2.533118236061291e-05	1.417064e-01	2.999127e-04
2.533275378918433e-05	1.417064e-01	2.998491e-04
2.533432521775576e-05	1.417064e-01	2.997885e-04
2.533589664632719e-05	1.417064e-01	2.997306e-04
2.533746807489861e-05	1.417064e-01	2.996757e-04
2.533903950347004e-05	1.417064e-01	2.996237e-04
2.534103950347004e-05	1.417064e-01	2.995698e-04
2.534303950347004e-05	1.417064e-01	2.995311e-04
2.534403950347003e-05	1.417064e-01	2.995193e-04
2.534503950347003e-05	1.417064e-01	2.995138e-04
2.534603950347003e-05	1.417064e-01	2.995158e-04
2.534703950347003e-05	1.417064e-01	2.995266e-04
2.534803950347003e-05	1.417064e-01	2.995481e-04
2.534903950347003e-05	1.417064e-01	2.995821e-04
2.535003950347003e-05	1.417064e-01	2.996311e-04
2.535103950347003e-05	1.417064e-01	2.996977e-04
2.535203950347002e-05	1.417064e-01	2.997853e-04
2.535303950347002e-05	1.417064e-01	2.998977e-04
2.535403950347002e-05	1.417064e-01	3.000394e-04
2.535503950347002e-05	1.417064e-01	3.002154e-04
2.535603950347002e-05	1.417064e-01	3.004318e-04
2.535703950347002e-05	1.417064e-01	3.006952e-04
2.535803950347002e-05	1.417064e-01	3.010135e-04
2.535903950347002e-05	1.417064e-01	3.013949e-04
2.536003950347002e-05	1.417064e-01	3.018488e-04
2.536103950347001e-05	1.417064e-01	3.023850e-04
2.536203950347001e-05	1.417064e-01	3.030137e-04
2.536303950347001e-05	1.417064e-01	3.037449e-04
2.536403950347001e-05	1.417064e-01	3.045877e-04
2.536503950347001e-05	1.417064e-01	3.055493e-04
2.536603950347001e-05	1.417064e-01	3.066341e-04
2.536703950347001e-05	1.417064e-01	3.078417e-04
2.536803950347001e-05	1.417064e-01	3.091656e-04
2.536903950347000e-05	1.417064e-01	3.105909e-04
2.537003950347000e-05	1.417064e-01	3.120930e-04
2.537103950347000e-05	1.417064e-01	3.136356e-04
2.537203950347000e-05	1.417064e-01	3.151702e-04
2.537303950347000e-05	1.417064e-01	3.166365e-04
2.537403950347000e-05	1.417064e-01	3.179634e-04
2.537503950347000e-05	1.417064e-01	3.190727e-04
2.537603950347000e-05	1.417064e-01	3.198832e-04
2.537703950346999e-05	1.417064e-01	3.203168e-04
2.537803950346999e-05	1.417064e-01	3.203045e-04
2.537903950346999e-05	1.417064e-01	3.197924e-04
2.538003950346999e-05	1.417064e-01	3.187473e-04
2.538103950346999e-05	1.417064e-01	3.171600e-04
2.538203950346999e-05	1.417064e-01	3.150465e-04
2.538303950346999e-05	1.417064e-01	3.124475e-04
2.538403950346999e-05	1.417064e-01	3.094257e-04
2.538503950346999e-05	1.417064e-01	3.060611e-04
2.538603950346998e-05	1.417064e-01	3.024459e-04
2.538703950346998e-05	1.417064e-01	2.986789e-04
2.538803950346998e-05	1.417064e-01	2.948600e-04
2.538903950346998e-05	1.417064e-01	2.910851e-04
2.539003950346998e-05	1.417064e-01	2.874428e-04
2.539103950346998e-05	1.417064e-01	2.840108e-04
2.539203950346998e-05	1.417064e-01	2.808545e-04
2.539403950346997e-05	1.417064e-01	2.755627e-04
2.539603950346997e-05	1.417064e-01	2.718207e-04
2.539803950346997e-05	1.417064e-01	2.696862e-04
2.540003950346997e-05	1.417064e-01	2.690616e-04
2.540103950346997e-05	1.417064e-01	2.692543e-04
2.540203950346997e-05	1.417064e-01	2.697420e-04
2.540303950346996e-05	1.417064e-01	2.704900e-04
2.540403950346996e-05	1.417064e-01	2.714623e-04
2.540503950346996e-05	1.417064e-01	2.726226e-04
2.540603950346996e-05	1.417064e-01	2.739354e-04
2.540703950346996e-05	1.417064e-01	2.753665e-04
2.540803950346996e-05	1.417064e-01	2.768834e-04
2.540903950346996e-05	1.417064e-01	2.784561e-04
2.541003950346996e-05	1.417064e-01	2.800573e-04
2.541103950346995e-05	1.417064e-01	2.816622e-04
2.541203950346995e-05	1.417064e-01	2.832493e-04
2.541303950346995e-05	1.417064e-01	2.847999e-04
2.541403950346995e-05	1.417064e-01	2.862982e-04
2.541503950346995e-05	1.417064e-01	2.877313e-04
2.541603950346995e-05	1.417064e-01	2.890887e-04
2.541703950346995e-05	1.417064e-01	2.903627e-04
2.541803950346995e-05	1.417064e-01	2.915476e-04
2.541903950346994e-05	1.417064e-01	2.926399e-04
2.542003950346994e-05	1.417064e-01	2.936380e-04
2.542103950346994e-05	1.417064e-01	2.945418e-04
2.542203950346994e-05	1.417064e-01	2.953524e-04
2.542303950346994e-05	1.417064e-01	2.960723e-04
2.542403950346994e-05	1.417064e-01	2.967049e-04
2.542503950346994e-05	1.417064e-01	2.972544e-04
2.542703950346994e-05	1.417064e-01	2.981232e-04
2.542903950346993e-05	1.417064e-01	2.987205e-04
2.543103950346993e-05	1.417064e-01	2.990909e-04
2.543303950346993e-05	1.417064e-01	2.992782e-04
2.543603950346992e-05	1.417064e-01	2.993035e-04
2.543803950346992e-05	1.417064e-01	2.992011e-04
2.544003950346992e-05	1.417064e-01	2.990369e-04
2.544203950346992e-05	1.417064e-01	2.988338e-04
2.544403950346991e-05	1.417064e-01	2.986097e-04
2.544603950346991e-05	1.417064e-01	2.983775e-04
2.544803950346991e-05	1.417064e-01	2.981467e-04
2.545003950346991e-05	1.417064e-01	2.979233e-04
2.545103950346991e-05	1.417064e-01	2.978155e-04
2.545203950346991e-05	1.417064e-01	2.977106e-04
2.545303950346990e-05	1.417064e-01	2.976088e-04
2.545403950346990e-05	1.417064e-01	2.975102e-04
2.545503950346990e-05	1.417064e-01	2.974147e-04
2.545603950346990e-05	1.417064e-01	2.973223e-04
2.545703950346990e-05	1.417064e-01	2.972328e-04
2.545803950346990e-05	1.417064e-01	2.971460e-04
2.545903950346990e-05	1.417064e-01	2.970619e-04
2.546003950346990e-05	1.417064e-01	2.969801e-04
2.546103950346989e-05	1.417064e-01	2.969005e-04
2.546203950346989e-05	1.417064e-01	2.968228e-04
2.546303950346989e-05	1.417064e-01	2.967469e-04
2.546403950346989e-05	1.417064e-01	2.966726e-04
2.546503950346989e-05	1.417064e-01	2.965996e-04
2.546603950346989e-05	1.417064e-01	2.965278e-04
2.546703950346989e-05	1.417064e-01	2.964571e-04
2.546803950346989e-05	1.417064e-01	2.963872e-04
2.546903950346989e-05	1.417064e-01	2.963180e-04
2.547103950346988e-05	1.417064e-01	2.961815e-04
2.547303950346988e-05	1.417064e-01	2.960468e-04
2.547503950346988e-05	1.417064e-01	2.959133e-04
2.547803950346987e-05	1.417064e-01	2.957150e-04
2.548003950346987e-05	1.417064e-01	2.955839e-04
2.548203950346987e-05	1.417064e-01	2.954539e-04
2.548403950346987e-05	1.417064e-01	2.953250e-04
2.548503950346987e-05	1.417064e-01	2.952611e-04
2.548603950346986e-05	1.417064e-01	2.951976e-04
2.548703950346986e-05	1.417064e-01	2.951345e-04
2.548903950346986e-05	1.417064e-01	2.950097e-04
2.549103950346986e-05	1.417064e-01	2.948870e-04
2.549403950346986e-05	1.417064e-01	2.947072e-04
2.549703950346985e-05	1.417064e-01	2.945333e-04
2.550003950346985e-05	1.417064e-01	2.943656e-04
2.550303950346984e-05	1.417064e-01	2.942044e-04
2.550603950346984e-05	1.417064e-01	2.940497e-04
2.550903950346984e-05	1.417064e-01	2.939013e-04
2.551203950346983e-05	1.417064e-01	2.937591e-04
2.551503950346983e-05	1.417064e-01	2.936226e-04
2.551803950346983e-05	1.417064e-01	2.934916e-04
2.552103950346982e-05	1.417064e-01	2.933654e-04
2.552403950346982e-05	1.417064e-01	2.932438e-04
2.552703950346982e-05	1.417064e-01	2.931263e-04
2.553003950346981e-05	1.417064e-01	2.930124e-04
2.553303950346981e-05	1.417064e-01	2.929018e-04
2.553603950346980e-05	1.417064e-01	2.927942e-04
2.553903950346980e-05	1.417064e-01	2.926891e-04
2.554203950346980e-05	1.417064e-01	2.925864e-04
2.554503950346979e-05	1.417064e-01	2.924856e-04
2.554803950346979e-05	1.417064e-01	2.923867e-04
2.555103950346979e-05	1.417064e-01	2.922892e-04
2.555403950346978e-05	1.417064e-01	2.921930e-04
2.555703950346978e-05	1.417064e-01	2.920979e-04
2.556003950346978e-05	1.417064e-01	2.920037e-04
2.556303950346977e-05	1.417064e-01	2.919103e-04
2.556603950346977e-05	1.417064e-01	2.918174e-04
2.556903950346977e-05	1.417064e-01	2.917250e-04
2.557203950346976e-05	1.417064e-01	2.916329e-04
2.557503950346976e-05	1.417064e-01	2.915410e-04
2.557803950346975e-05	1.417064e-01	2.914493e-04
2.558103950346975e-05	1.417064e-01	2.913576e-04
2.558403950346975e-05	1.417064e-01	2.912661e-04
2.558703950346974e-05	1.417064e-01	2.911747e-04
2.559003950346974e-05	1.417064e-01	2.910834e-04
2.559303950346974e-05	1.417064e-01	2.909919e-04
2.559603950346973e-05	1.417064e-01	2.909011e-04
2.559903950346973e-05	1.417064e-01	2.908108e-04
2.560203950346973e-05	1.417064e-01	2.907212e-04
2.560503950346972e-05	1.417064e-01	2.906321e-04
2.560803950346972e-05	1.417064e-01	2.905437e-04
2.561103950346972e-05	1.417064e-01	2.904559e-04
2.561489664632685e-05	1.417064e-01	2.903446e-04
2.561875378918399e-05	1.417064e-01	2.902363e-04
2.562261093204113e-05	1.417064e-01	2.901312e-04
2.562646807489827e-05	1.417064e-01	2.900291e-04
2.563032521775541e-05	1.417064e-01	2.899302e-04
2.563418236061254e-05	1.417064e-01	2.898343e-04
2.563803950346968e-05	1.417064e-01	2.897415e-04
2.564203950346968e-05	1.417064e-01	2.896502e-04
2.564603950346967e-05	1.417064e-01	2.895621e-04
2.565003950346967e-05	1.417064e-01	2.894772e-04
2.565403950346966e-05	1.417064e-01	2.893955e-04
2.565803950346966e-05	1.417064e-01	2.893169e-04
2.566203950346965e-05	1.417064e-01	2.892415e-04
2.566603950346965e-05	1.417064e-01	2.891692e-04
2.566989664632679e-05	1.417064e-01	2.891014e-04
2.567375378918393e-05	1.417064e-01	2.890345e-04
2.567761093204107e-05	1.417064e-01	2.889684e-04
2.568146807489820e-05	1.417064e-01	2.889031e-04
2.568532521775534e-05	1.417064e-01	2.888387e-04
2.568918236061248e-05	1.417064e-01	2.887752e-04
2.569303950346962e-05	1.417064e-01	2.887125e-04
2.569732521775533e-05	1.417064e-01	2.886425e-04
2.570161093204104e-05	1.417064e-01	2.885722e-04
2.570589664632675e-05	1.417064e-01	2.885018e-04
2.571018236061245e-05	1.417064e-01	2.884310e-04
2.571446807489816e-05	1.417064e-01	2.883601e-04
2.571875378918387e-05	1.417064e-01	2.882890e-04
2.572303950346958e-05	1.417064e-01	2.882176e-04
2.572903950346957e-05	1.417064e-01	2.881167e-04
2.573503950346957e-05	1.417064e-01	2.880158e-04
2.574103950346956e-05	1.417064e-01	2.879149e-04
2.574703950346955e-05	1.417064e-01	2.878141e-04
2.575303950346955e-05	1.417064e-01	2.877134e-04
2.575903950346954e-05	1.417064e-01	2.876126e-04
2.576503950346953e-05	1.417064e-01	2.875119e-04
2.576903950346953e-05	1.417064e-01	2.874454e-04
2.578061093204094e-05	1.417064e-01	2.872543e-04
2.579218236061236e-05	1.417064e-01	2.870676e-04
2.580375378918377e-05	1.417064e-01	2.868853e-04
2.581532521775518e-05	1.417064e-01	2.867073e-04
2.582689664632660e-05	1.417064e-01	2.865339e-04
2.583846807489801e-05	1.417064e-01	2.863648e-04
2.585003950346943e-05	1.417064e-01	2.862001e-04
2.586261093204084e-05	1.417064e-01	2.860273e-04
2.587518236061226e-05	1.417064e-01	2.858592e-04
2.588775378918367e-05	1.417064e-01	2.856956e-04
2.590032521775508e-05	1.417064e-01	2.855367e-04
2.591289664632650e-05	1.417064e-01	2.853823e-04
2.592546807489791e-05	1.417064e-01	2.852325e-04
2.593803950346932e-05	1.417064e-01	2.850873e-04
2.594729584583085e-05	1.417064e-01	2.849825e-04
2.595655218819237e-05	1.417064e-01	2.848798e-04
2.596580853055390e-05	1.417064e-01	2.847790e-04
2.597506487291542e-05	1.417064e-01	2.846802e-04
2.598432121527695e-05	1.417064e-01	2.845834e-04
2.599357755763847e-05	1.417064e-01	2.844886e-04
2.600283390000000e-05	1.417064e-01	2.843958e-04
2.600283490000000e-05	1.417064e-01	-9.321956e-03
2.600283690000000e-05	1.417064e-01	-4.815418e-02
2.600284090000000e-05	1.417064e-01	-1.853262e-01
2.600284390000000e-05	1.417064e-01	-3.272197e-01
2.600284432580342e-05	1.417064e-01	-3.505042e-01
2.600284517741027e-05	1.417064e-01	-3.917013e-01
2.600284688062396e-05	1.417064e-01	-4.495164e-01
2.600285028705135e-05	1.417064e-01	-4.976199e-01
2.600285363368911e-05	1.417064e-01	-4.867723e-01
2.600285390000000e-05	1.417064e-01	-4.824379e-01
2.600285486089985e-05	1.417064e-01	-4.610849e-01
2.600285614209966e-05	1.417064e-01	-4.344414e-01
2.600285870449927e-05	1.417064e-01	-3.869833e-01
2.600286381666116e-05	1.417064e-01	-3.073718e-01
2.600286907226660e-05	1.417064e-01	-2.436455e-01
2.600287694440765e-05	1.417065e-01	-1.690061e-01
2.600287710000000e-05	1.417065e-01	-1.677773e-01
2.600287712000000e-05	1.417065e-01	-1.679751e-01
2.600287716000000e-05	1.417065e-01	-1.691288e-01
2.600287724000000e-05	1.417065e-01	-1.738757e-01
2.600287730000000e-05	1.417065e-01	-1.791371e-01
2.600287741200000e-05	1.417065e-01	-1.922828e-01
2.600287754000000e-05	1.417065e-01	-2.068638e-01
2.600287779600000e-05	1.417065e-01	-2.346142e-01
2.600287830800000e-05	1.417065e-01	-2.845996e-01
2.600287933200000e-05	1.417065e-01	-3.696457e-01
2.600288020000000e-05	1.417065e-01	-4.305149e-01
2.600288081440000e-05	1.417065e-01	-4.663087e-01
2.600288163360000e-05	1.417065e-01	-5.177336e-01
2.600288327200000e-05	1.417065e-01	-6.329677e-01
2.600288654880000e-05	1.417065e-01	-8.874144e-01
2.600288700000000e-05	1.417065e-01	-9.251913e-01
2.600288710000000e-05	1.417065e-01	-9.359252e-01
2.600288712857143e-05	1.417065e-01	-9.387583e-01
2.600288715714286e-05	1.417065e-01	-9.410325e-01
2.600288718571429e-05	1.417065e-01	-9.427478e-01
2.600288721428571e-05	1.417065e-01	-9.439042e-01
2.600288724285714e-05	1.417065e-01	-9.445017e-01
2.600288727142857e-05	1.417065e-01	-9.445404e-01
2.600288730000000e-05	1.417065e-01	-9.440202e-01
2.600288823440002e-05	1.417065e-01	-9.038893e-01
2.600288916880003e-05	1.417065e-01	-8.657314e-01
2.600289010320005e-05	1.417065e-01	-8.295463e-01
2.600289103760006e-05	1.417065e-01	-7.953342e-01
2.600289197200008e-05	1.417065e-01	-7.630949e-01
2.600289290640009e-05	1.417065e-01	-7.328285e-01
2.600289384080010e-05	1.417065e-01	-7.045350e-01
2.600290039440021e-05	1.417066e-01	-5.337733e-01
2.600290900000000e-05	1.417066e-01	-3.575058e-01
2.600290947000000e-05	1.417066e-01	-3.581222e-01
2.600291041000000e-05	1.417066e-01	-3.753346e-01
2.600291229000000e-05	1.417066e-01	-4.597592e-01
2.600291370000000e-05	1.417067e-01	-5.569612e-01
2.600291405320339e-05	1.417067e-01	-5.882206e-01
2.600291475961015e-05	1.417067e-01	-6.460885e-01
2.600291617242370e-05	1.417067e-01	-7.403163e-01
2.600291900000000e-05	1.417067e-01	-8.889387e-01
2.600291928458701e-05	1.417067e-01	-8.974639e-01
2.600291956917402e-05	1.417067e-01	-9.043726e-01
2.600291985376103e-05	1.417067e-01	-9.096648e-01
2.600292013834804e-05	1.417067e-01	-9.133404e-01
2.600292042293505e-05	1.417067e-01	-9.153996e-01
2.600292070752206e-05	1.417067e-01	-9.158422e-01
2.600292099210907e-05	1.417067e-01	-9.146684e-01
2.600292298811660e-05	1.417067e-01	-8.889140e-01
2.600292370000000e-05	1.417068e-01	-8.700164e-01
2.600292489760452e-05	1.417068e-01	-8.257375e-01
2.600292649441054e-05	1.417068e-01	-7.713453e-01
2.600292968802258e-05	1.417068e-01	-6.727001e-01
2.600293190000000e-05	1.417069e-01	-6.103228e-01
2.600293253872241e-05	1.417069e-01	-5.999954e-01
2.600293381616723e-05	1.417069e-01	-5.918964e-01
2.600293637105686e-05	1.417069e-01	-6.314550e-01
2.600294148083613e-05	1.417070e-01	-8.160372e-01
2.600294190000000e-05	1.417070e-01	-8.381529e-01
2.600294237000000e-05	1.417070e-01	-8.614581e-01
2.600294331000000e-05	1.417070e-01	-8.930178e-01
2.600294519000000e-05	1.417070e-01	-9.090502e-01
2.600294660000000e-05	1.417071e-01	-8.891693e-01
2.600294880391196e-05	1.417071e-01	-8.108915e-01
2.600295190000000e-05	1.417072e-01	-7.115993e-01
2.600295237000000e-05	1.417072e-01	-7.022837e-01
2.600295331000000e-05	1.417072e-01	-6.930835e-01
2.600295519000000e-05	1.417072e-01	-7.041895e-01
2.600295660000000e-05	1.417073e-01	-7.325127e-01
2.600295681000000e-05	1.417073e-01	-7.366813e-01
2.600295709000000e-05	1.417073e-01	-7.369055e-01
2.600295730000000e-05	1.417073e-01	-7.340036e-01
2.600295831600000e-05	1.417073e-01	-7.049943e-01
2.600295933200001e-05	1.417073e-01	-6.772350e-01
2.600296034800001e-05	1.417073e-01	-6.507257e-01
2.600296136400001e-05	1.417073e-01	-6.254662e-01
2.600296238000001e-05	1.417074e-01	-6.014567e-01
2.600296339600002e-05	1.417074e-01	-5.786972e-01
2.600296441200002e-05	1.417074e-01	-5.571876e-01
2.600296660000000e-05	1.417075e-01	-5.118205e-01
2.600296667000000e-05	1.417075e-01	-5.117781e-01
2.600296681000000e-05	1.417075e-01	-5.145141e-01
2.600296709000000e-05	1.417075e-01	-5.290352e-01
2.600296730000000e-05	1.417075e-01	-5.462164e-01
2.600296769200000e-05	1.417075e-01	-5.893006e-01
2.600296814000000e-05	1.417075e-01	-6.342371e-01
2.600296903599999e-05	1.417075e-01	-7.108179e-01
2.600297082799999e-05	1.417075e-01	-8.148754e-01
2.600297441199998e-05	1.417076e-01	-8.992202e-01
2.600297730000000e-05	1.417077e-01	-8.828532e-01
2.600297919679081e-05	1.417077e-01	-8.191078e-01
2.600298172584522e-05	1.417078e-01	-7.442502e-01
2.600298678395405e-05	1.417079e-01	-6.237109e-01
2.600299690017171e-05	1.417082e-01	-4.565504e-01
2.600301247870067e-05	1.417087e-01	-3.052960e-01
2.600302887444238e-05	1.417092e-01	-2.281952e-01
2.600305026027374e-05	1.417100e-01	-1.882342e-01
2.600307626487126e-05	1.417112e-01	-1.701994e-01
2.600311647407915e-05	1.417132e-01	-1.597057e-01
2.600317540181641e-05	1.417171e-01	-1.504383e-01
2.600329233565442e-05	1.417284e-01	-1.345705e-01
2.600348609909569e-05	1.417617e-01	-1.105091e-01
2.600369069572890e-05	1.418557e-01	-8.813026e-02
2.600394526872728e-05	1.421182e-01	-6.426869e-02
2.600416964479089e-05	1.425243e-01	-4.662070e-02
2.600443467654909e-05	1.443553e-01	-2.956233e-02
2.600471183736327e-05	1.572339e-01	-1.479349e-02
2.600484036758965e-05	1.858856e-01	-9.076669e-03
2.600497447987312e-05	2.510522e-01	-3.995193e-03
2.600510929554286e-05	3.400514e-01	4.989533e-04
2.600523912833347e-05	4.254339e-01	4.293840e-03
2.600535458809433e-05	4.725071e-01	7.233594e-03
2.600548735774502e-05	4.695543e-01	1.015222e-02
2.600562385913647e-05	4.113072e-01	1.274903e-02
2.600571104209679e-05	3.521493e-01	1.418034e-02
2.600580256291655e-05	2.843817e-01	1.547425e-02
2.600591040072384e-05	2.155559e-01	1.679189e-02
2.600600971735791e-05	1.734712e-01	1.781910e-02
2.600611692894559e-05	1.520209e-01	1.874859e-02
2.600618931133004e-05	1.472212e-01	1.926989e-02
2.600627749178652e-05	1.457090e-01	1.978626e-02
2.600637218708846e-05	1.449123e-01	2.020142e-02
2.600656157769234e-05	1.440377e-01	2.065055e-02
2.600690188051509e-05	1.430637e-01	2.063129e-02
2.600737209822090e-05	1.422330e-01	1.953667e-02
2.600771675604017e-05	1.419024e-01	1.815707e-02
2.600809977825860e-05	1.417665e-01	1.628130e-02
2.600846349812388e-05	1.417331e-01	1.443372e-02
2.600876562661066e-05	1.417226e-01	1.295794e-02
2.600912098494441e-05	1.417155e-01	1.140987e-02
2.600968384357814e-05	1.417103e-01	9.400830e-03
2.601031755245323e-05	1.417076e-01	7.744085e-03
2.601097345152992e-05	1.417066e-01	6.678144e-03
2.601175735605542e-05	1.417063e-01	6.028531e-03
2.601262373916988e-05	1.417062e-01	5.737403e-03
2.601356159306582e-05	1.417062e-01	5.611754e-03
2.601446590660081e-05	1.417062e-01	5.475285e-03
2.601546590660081e-05	1.417062e-01	5.211325e-03
2.601646590660081e-05	1.417062e-01	4.833578e-03
2.601746590660081e-05	1.417062e-01	4.385253e-03
2.601846590660081e-05	1.417062e-01	3.916376e-03
2.601946590660080e-05	1.417063e-01	3.461299e-03
2.602046590660080e-05	1.417063e-01	3.036716e-03
2.602146590660080e-05	1.417063e-01	2.647292e-03
2.602246590660080e-05	1.417063e-01	2.292039e-03
2.602346590660080e-05	1.417063e-01	1.968563e-03
2.602446590660080e-05	1.417063e-01	1.674906e-03
2.602546590660080e-05	1.417063e-01	1.409857e-03
2.602646590660080e-05	1.417063e-01	1.172604e-03
2.602746590660080e-05	1.417064e-01	9.623299e-04
2.602846590660079e-05	1.417064e-01	7.779809e-04
2.602946590660079e-05	1.417064e-01	6.182002e-04
2.603046590660079e-05	1.417064e-01	4.813786e-04
2.603146590660079e-05	1.417064e-01	3.657477e-04
2.603346590660079e-05	1.417064e-01	1.907059e-04
2.603546590660079e-05	1.417064e-01	7.858746e-05
2.603746590660078e-05	1.417064e-01	1.588629e-05
2.603946590660078e-05	1.417065e-01	-9.442884e-06
2.604146590660078e-05	1.417065e-01	-7.771539e-06
2.604346590660078e-05	1.417065e-01	1.227041e-05
2.604546590660077e-05	1.417065e-01	4.374147e-05
2.604846590660077e-05	1.417064e-01	1.009580e-04
2.605018019231505e-05	1.417064e-01	1.361379e-04
2.605189447802934e-05	1.417064e-01	1.684352e-04
2.605360876374362e-05	1.417064e-01	1.978500e-04
2.605532304945791e-05	1.417064e-01	2.243821e-04
2.605703733517219e-05	1.417064e-01	2.480317e-04
2.605875162088647e-05	1.417064e-01	2.687987e-04
2.606046590660076e-05	1.417064e-01	2.866832e-04
2.606375162088647e-05	1.417064e-01	3.057418e-04
2.606703733517218e-05	1.417064e-01	3.203548e-04
2.607032304945789e-05	1.417064e-01	3.305221e-04
2.607360876374360e-05	1.417064e-01	3.362437e-04
2.607689447802931e-05	1.417064e-01	3.375197e-04
2.608018019231502e-05	1.417064e-01	3.343500e-04
2.608346590660073e-05	1.417064e-01	3.267347e-04
2.608932304945786e-05	1.417064e-01	3.221732e-04
2.609518019231500e-05	1.417064e-01	3.185087e-04
2.610103733517214e-05	1.417064e-01	3.157411e-04
2.610689447802927e-05	1.417064e-01	3.138704e-04
2.611275162088641e-05	1.417064e-01	3.128967e-04
2.611860876374354e-05	1.417064e-01	3.128198e-04
2.612446590660068e-05	1.417064e-01	3.136400e-04
2.612718019231496e-05	1.417064e-01	3.135079e-04
2.612989447802924e-05	1.417064e-01	3.133653e-04
2.613260876374353e-05	1.417064e-01	3.132121e-04
2.613532304945781e-05	1.417064e-01	3.130483e-04
2.613803733517209e-05	1.417064e-01	3.128739e-04
2.614075162088637e-05	1.417064e-01	3.126889e-04
2.614346590660066e-05	1.417064e-01	3.124933e-04
2.614518019231494e-05	1.417064e-01	3.123748e-04
2.614689447802922e-05	1.417064e-01	3.122605e-04
2.614860876374351e-05	1.417064e-01	3.121505e-04
2.615032304945779e-05	1.417064e-01	3.120447e-04
2.615203733517208e-05	1.417064e-01	3.119431e-04
2.615375162088636e-05	1.417064e-01	3.118458e-04
2.615546590660064e-05	1.417064e-01	3.117527e-04
2.615746590660064e-05	1.417064e-01	3.116570e-04
2.615946590660064e-05	1.417064e-01	3.115744e-04
2.616146590660064e-05	1.417064e-01	3.115074e-04
2.616346590660063e-05	1.417064e-01	3.114595e-04
2.616546590660063e-05	1.417064e-01	3.114344e-04
2.616746590660063e-05	1.417064e-01	3.114367e-04
